task,seed,fold,method,rank,feature,dataset,selected
motif_interface_immune,2,2,shap,12,point-pattern::HR+ CK7- Ki67+_K_r20,bc_metabric_ali2020,True
motif_interface_immune,2,2,shap,13,point-pattern::Myofibroblasts_L_r100,bc_metabric_ali2020,True
motif_interface_immune,2,2,shap,14,point-pattern::HR+ CK7- Ki67+_L_r100,bc_metabric_ali2020,True
motif_interface_immune,2,2,shap,15,point-pattern::Fibroblasts CD68+_L_r50,bc_metabric_ali2020,True
motif_interface_immune,2,2,shap,16,composition::Endothelial,bc_metabric_ali2020,True
motif_interface_immune,2,2,shap,17,point-pattern::Fibroblasts_L_r20,bc_metabric_ali2020,True
motif_interface_immune,2,2,shap,18,point-pattern::HRlow CKlow_K_r10,bc_metabric_ali2020,True
motif_interface_immune,2,2,shap,19,point-pattern::Fibroblasts_K_r200,bc_metabric_ali2020,True
motif_interface_immune,2,2,shap,20,point-pattern::HR- Ki67+_L_r100,bc_metabric_ali2020,True
motif_interface_immune,2,3,lasso,1,composition::Fibroblasts,bc_metabric_ali2020,True
motif_interface_immune,2,3,lasso,2,density::tumor_density::HR+ CK7-,bc_metabric_ali2020,True
motif_interface_immune,2,3,lasso,3,density::tissue_density::HR+ CK7-,bc_metabric_ali2020,True
motif_interface_immune,2,3,lasso,4,composition::Myoepithelial,bc_metabric_ali2020,True
motif_interface_immune,2,3,lasso,5,density::tumor_density::HR- CK7-,bc_metabric_ali2020,True
motif_interface_immune,2,3,lasso,6,composition::HRlow CKlow,bc_metabric_ali2020,True
motif_interface_immune,2,3,lasso,7,density::tissue_density::Fibroblasts CD68+,bc_metabric_ali2020,True
motif_interface_immune,2,3,lasso,8,point-pattern::T cells_K_r10,bc_metabric_ali2020,True
motif_interface_immune,2,3,lasso,9,point-pattern::T cells_K_r200,bc_metabric_ali2020,True
motif_interface_immune,2,3,lasso,10,point-pattern::HR- Ki67+_L_r50,bc_metabric_ali2020,True
motif_interface_immune,2,3,lasso,11,point-pattern::HR+ CK7- Ki67+_L_r50,bc_metabric_ali2020,True
motif_interface_immune,2,3,lasso,12,composition::Fibroblasts CD68+,bc_metabric_ali2020,True
motif_interface_immune,2,3,lasso,13,point-pattern::Macrophages Vim+ Slug-_L_r50,bc_metabric_ali2020,True
motif_interface_immune,2,3,lasso,14,density::tissue_density::HR+ CK7- Slug+,bc_metabric_ali2020,True
motif_interface_immune,2,3,lasso,15,point-pattern::Fibroblasts_L_r20,bc_metabric_ali2020,True
motif_interface_immune,2,3,lasso,16,point-pattern::Vascular SMA+_L_r20,bc_metabric_ali2020,True
motif_interface_immune,2,3,lasso,17,point-pattern::T cells_L_r100,bc_metabric_ali2020,True
motif_interface_immune,2,3,lasso,18,density::tissue_density::Vascular SMA+,bc_metabric_ali2020,True
motif_interface_immune,2,3,lasso,19,point-pattern::Myoepithelial_K_r50,bc_metabric_ali2020,True
motif_interface_immune,2,3,lasso,20,point-pattern::HR- Ki67+_K_r100,bc_metabric_ali2020,True
motif_interface_immune,2,3,shap,1,composition::Fibroblasts,bc_metabric_ali2020,True
motif_interface_immune,2,3,shap,2,composition::Myoepithelial,bc_metabric_ali2020,True
motif_interface_immune,2,3,shap,3,density::tissue_density::HR+ CK7-,bc_metabric_ali2020,True
motif_interface_immune,2,3,shap,4,density::tumor_density::HR+ CK7-,bc_metabric_ali2020,True
motif_interface_immune,2,3,shap,5,density::tumor_density::HR- CK7+,bc_metabric_ali2020,True
motif_interface_immune,2,3,shap,6,density::tumor_density::HR- CK7-,bc_metabric_ali2020,True
motif_interface_immune,2,3,shap,7,point-pattern::T cells_K_r200,bc_metabric_ali2020,True
motif_interface_immune,2,3,shap,8,point-pattern::Myoepithelial_K_r50,bc_metabric_ali2020,True
motif_interface_immune,2,3,shap,9,density::tissue_density::Fibroblasts CD68+,bc_metabric_ali2020,True
motif_interface_immune,2,3,shap,10,point-pattern::Fibroblasts_L_r20,bc_metabric_ali2020,True
motif_interface_immune,2,3,shap,11,point-pattern::HR- Ki67+_L_r50,bc_metabric_ali2020,True
motif_interface_immune,2,3,shap,12,point-pattern::Macrophages Vim+ Slug-_L_r50,bc_metabric_ali2020,True
motif_interface_immune,2,3,shap,13,point-pattern::HR+ CK7- Ki67+_L_r50,bc_metabric_ali2020,True
motif_interface_immune,2,3,shap,14,composition::HRlow CKlow,bc_metabric_ali2020,True
motif_interface_immune,2,3,shap,15,point-pattern::HRlow CKlow_K_r10,bc_metabric_ali2020,True
motif_interface_immune,2,3,shap,16,composition::Fibroblasts CD68+,bc_metabric_ali2020,True
motif_interface_immune,2,3,shap,17,density::tumor_density::HR+ CK7- Ki67+,bc_metabric_ali2020,True
motif_interface_immune,2,3,shap,18,density::tumor_density::HRlow CKlow,bc_metabric_ali2020,True
motif_interface_immune,2,3,shap,19,point-pattern::T cells_L_r100,bc_metabric_ali2020,True
motif_interface_immune,2,3,shap,20,point-pattern::Endothelial_K_r20,bc_metabric_ali2020,True
motif_interface_immune,2,4,lasso,1,density::tissue_density::HR+ CK7-,bc_metabric_ali2020,True
motif_interface_immune,2,4,lasso,2,density::tumor_density::Myoepithelial,bc_metabric_ali2020,True
motif_interface_immune,2,4,lasso,3,composition::HRlow CKlow,bc_metabric_ali2020,True
motif_interface_immune,2,4,lasso,4,composition::Fibroblasts,bc_metabric_ali2020,True
motif_interface_immune,2,4,lasso,5,density::tumor_density::HR+ CK7-,bc_metabric_ali2020,True
motif_interface_immune,2,4,lasso,6,point-pattern::HER2+_L_r200,bc_metabric_ali2020,True
motif_interface_immune,2,4,lasso,7,density::tissue_density::Fibroblasts CD68+,bc_metabric_ali2020,True
motif_interface_immune,2,4,lasso,8,composition::Hypoxia,bc_metabric_ali2020,True
motif_interface_immune,2,4,lasso,9,point-pattern::Endothelial_L_r100,bc_metabric_ali2020,True
motif_interface_immune,2,4,lasso,10,density::tumor_density::Macrophages Vim+ Slug-,bc_metabric_ali2020,True
motif_interface_immune,2,4,lasso,11,composition::Fibroblasts CD68+,bc_metabric_ali2020,True
motif_interface_immune,2,4,lasso,12,point-pattern::Endothelial_K_r20,bc_metabric_ali2020,True
motif_interface_immune,2,4,lasso,13,point-pattern::Fibroblasts CD68+_K_r10,bc_metabric_ali2020,True
motif_interface_immune,2,4,lasso,14,density::tissue_density::Myoepithelial,bc_metabric_ali2020,True
motif_interface_immune,2,4,lasso,15,point-pattern::HR+ CK7- Slug+_K_r20,bc_metabric_ali2020,True
motif_interface_immune,2,4,lasso,16,point-pattern::Myoepithelial_K_r50,bc_metabric_ali2020,True
motif_interface_immune,2,4,lasso,17,density::tumor_density::HRlow CKlow,bc_metabric_ali2020,True
motif_interface_immune,2,4,lasso,18,point-pattern::Vascular SMA+_L_r20,bc_metabric_ali2020,True
motif_interface_immune,2,4,lasso,19,point-pattern::Fibroblasts CD68+_L_r50,bc_metabric_ali2020,True
motif_interface_immune,2,4,lasso,20,point-pattern::Macrophages Vim+ Slug-_K_r100,bc_metabric_ali2020,True
motif_interface_immune,2,4,shap,1,composition::Hypoxia,bc_metabric_ali2020,True
motif_interface_immune,2,4,shap,2,density::tumor_density::Hypoxia,bc_metabric_ali2020,True
motif_interface_immune,2,4,shap,3,density::tissue_density::HR+ CK7-,bc_metabric_ali2020,True
motif_interface_immune,2,4,shap,4,density::tumor_density::Macrophages Vim+ Slug-,bc_metabric_ali2020,True
motif_interface_immune,2,4,shap,5,density::tumor_density::HR+ CK7-,bc_metabric_ali2020,True
motif_interface_immune,2,4,shap,6,density::tissue_density::Fibroblasts CD68+,bc_metabric_ali2020,True
motif_interface_immune,2,4,shap,7,point-pattern::Endothelial_L_r100,bc_metabric_ali2020,True
motif_interface_immune,2,4,shap,8,density::tumor_density::Myoepithelial,bc_metabric_ali2020,True
motif_interface_immune,2,4,shap,9,point-pattern::HER2+_L_r200,bc_metabric_ali2020,True
motif_interface_immune,2,4,shap,10,composition::HRlow CKlow,bc_metabric_ali2020,True
motif_interface_immune,2,4,shap,11,point-pattern::T cells_L_r50,bc_metabric_ali2020,True
motif_interface_immune,2,4,shap,12,composition::Fibroblasts,bc_metabric_ali2020,True
motif_interface_immune,2,4,shap,13,point-pattern::Fibroblasts CD68+_K_r10,bc_metabric_ali2020,True
motif_interface_immune,2,4,shap,14,point-pattern::Endothelial_K_r20,bc_metabric_ali2020,True
motif_interface_immune,2,4,shap,15,density::tumor_density::Macrophages Vim+ CD45low,bc_metabric_ali2020,True
motif_interface_immune,2,4,shap,16,composition::HR+ CK7- Ki67+,bc_metabric_ali2020,True
motif_interface_immune,2,4,shap,17,point-pattern::Fibroblasts CD68+_L_r50,bc_metabric_ali2020,True
motif_interface_immune,2,4,shap,18,density::tissue_density::Hypoxia,bc_metabric_ali2020,True
motif_interface_immune,2,4,shap,19,density::tissue_density::HER2+,bc_metabric_ali2020,True
motif_interface_immune,2,4,shap,20,density::tissue_density::HR+ CK7- Ki67+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,lasso,1,density::tissue_density::HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,lasso,2,composition::Fibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,lasso,3,composition::HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,lasso,4,density::tumor_density::Macrophages Vim+ CD45low,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,lasso,5,point-pattern::HR+ CK7-_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,lasso,6,density::tumor_density::Fibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,lasso,7,density::tissue_density::HRlow CKlow,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,lasso,8,point-pattern::HR- CKlow CK5+_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,lasso,9,point-pattern::HR+ CK7-_L_r10,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,lasso,10,density::tissue_density::HR- CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,lasso,11,density::tumor_area_ratio,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,lasso,12,density::tumor_density::B cells,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,lasso,13,point-pattern::HR- CK7-_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,lasso,14,point-pattern::Macrophages Vim+ CD45low_K_r100,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,lasso,15,composition::Hypoxia,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,lasso,16,point-pattern::HR+ CK7-_L_r100,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,lasso,17,density::tumor_density::Hypoxia,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,lasso,18,composition::HR- CK7+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,lasso,19,point-pattern::HR- CKlow CK5+_K_r20,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,lasso,20,point-pattern::HR- CKlow CK5+_K_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,shap,1,composition::Fibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,shap,2,density::tissue_density::HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,shap,3,density::tumor_density::Macrophages Vim+ CD45low,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,shap,4,composition::HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,shap,5,point-pattern::Fibroblasts_K_r20,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,shap,6,point-pattern::Fibroblasts_K_r10,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,shap,7,point-pattern::HR+ CK7-_L_r10,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,shap,8,density::tumor_density::Fibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,shap,9,point-pattern::HR- CKlow CK5+_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,shap,10,density::tumor_area_ratio,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,shap,11,composition::Macrophages Vim+ Slug-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,shap,12,point-pattern::HR+ CK7-_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,shap,13,point-pattern::HR- CK7-_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,shap,14,point-pattern::T cells_K_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,shap,15,density::tumor_density::HR- CK7+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,shap,16,density::tissue_density::HR- CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,shap,17,point-pattern::Endothelial_K_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,shap,18,point-pattern::Fibroblasts_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,shap,19,point-pattern::HR- CKlow CK5+_K_r20,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,0,shap,20,point-pattern::HR+ CK7- Ki67+_L_r100,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,lasso,1,density::tissue_density::HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,lasso,2,composition::Fibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,lasso,3,point-pattern::Fibroblasts CD68+_L_r10,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,lasso,4,density::tissue_density::HRlow CKlow,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,lasso,5,point-pattern::Hypoxia_K_r200,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,lasso,6,point-pattern::Fibroblasts CD68+_K_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,lasso,7,point-pattern::HR- CK7-_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,lasso,8,point-pattern::HR+ CK7- Ki67+_K_r10,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,lasso,9,point-pattern::Fibroblasts_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,lasso,10,composition::HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,lasso,11,point-pattern::Myofibroblasts_K_r100,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,lasso,12,composition::Endothelial,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,lasso,13,density::tumor_area_ratio,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,lasso,14,density::tumor_density::Fibroblasts CD68+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,lasso,15,point-pattern::Myofibroblasts_L_r200,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,lasso,16,point-pattern::HR+ CK7-_L_r10,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,lasso,17,point-pattern::Fibroblasts_L_r10,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,lasso,18,point-pattern::Fibroblasts CD68+_L_r20,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,lasso,19,density::tumor_density::Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,lasso,20,composition::HR- CK7+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,shap,1,density::tissue_density::HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,shap,2,composition::Fibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,shap,3,point-pattern::Fibroblasts CD68+_L_r10,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,shap,4,point-pattern::Fibroblasts CD68+_K_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,shap,5,composition::HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,shap,6,point-pattern::Fibroblasts CD68+_L_r20,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,shap,7,point-pattern::HR+ CK7- Ki67+_K_r10,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,shap,8,density::tumor_area_ratio,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,shap,9,composition::Endothelial,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,shap,10,point-pattern::Fibroblasts_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,shap,11,point-pattern::Myofibroblasts_K_r100,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,shap,12,point-pattern::Myofibroblasts_L_r200,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,shap,13,point-pattern::HR+ CK7-_L_r10,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,shap,14,point-pattern::Myoepithelial_K_r200,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,shap,15,point-pattern::HR+ CK7-_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,shap,16,point-pattern::HR- CK7-_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,shap,17,density::tumor_density::Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,shap,18,point-pattern::T cells_K_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,shap,19,density::tissue_density::HRlow CKlow,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,1,shap,20,composition::HR- CK7+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,lasso,1,density::tumor_density::Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,lasso,2,composition::Fibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,lasso,3,density::tissue_density::HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,lasso,4,density::tumor_area_ratio,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,lasso,5,composition::HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,lasso,6,point-pattern::HR+ CK7-_L_r10,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,lasso,7,point-pattern::Fibroblasts CD68+_L_r10,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,lasso,8,density::tissue_density::HRlow CKlow,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,lasso,9,density::tumor_density::HRlow CKlow,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,lasso,10,point-pattern::Fibroblasts CD68+_K_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,lasso,11,point-pattern::Myofibroblasts_L_r20,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,lasso,12,point-pattern::Myofibroblasts_K_r100,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,lasso,13,point-pattern::HR- CK7-_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,lasso,14,point-pattern::HR+ CK7-_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,lasso,15,point-pattern::HR+ CK7-_L_r100,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,lasso,16,density::tumor_density::T cells,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,lasso,17,point-pattern::Fibroblasts CD68+_L_r20,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,lasso,18,point-pattern::HR- CKlow CK5+_K_r20,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,lasso,19,composition::HR- CK7+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,lasso,20,point-pattern::HR+ CK7-_K_r10,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,shap,1,density::tumor_density::Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,shap,2,composition::Fibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,shap,3,density::tissue_density::HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,shap,4,density::tumor_area_ratio,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,shap,5,composition::HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,shap,6,point-pattern::Fibroblasts CD68+_L_r10,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,shap,7,point-pattern::Fibroblasts CD68+_K_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,shap,8,density::tissue_density::HRlow CKlow,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,shap,9,point-pattern::Fibroblasts CD68+_L_r20,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,shap,10,density::tumor_density::HRlow CKlow,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,shap,11,density::tissue_density::Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,shap,12,composition::HR- CK7+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,shap,13,point-pattern::HR+ CK7-_L_r10,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,shap,14,point-pattern::Fibroblasts CD68+_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,shap,15,point-pattern::HR- CK7-_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,shap,16,point-pattern::Myofibroblasts_L_r20,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,shap,17,point-pattern::Myofibroblasts_K_r100,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,shap,18,density::tissue_density::Fibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,shap,19,density::tumor_density::Fibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,2,shap,20,density::tumor_density::Fibroblasts CD68+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,lasso,1,composition::Fibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,lasso,2,density::tissue_density::HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,lasso,3,point-pattern::HR+ CK7-_L_r100,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,lasso,4,density::tumor_density::HRlow CKlow,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,lasso,5,point-pattern::HR+ CK7- Ki67+_K_r10,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,lasso,6,density::tumor_area_ratio,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,lasso,7,point-pattern::HR- CK7-_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,lasso,8,composition::HR- CK7+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,lasso,9,point-pattern::HR+ CK7-_L_r10,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,lasso,10,composition::HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,lasso,11,density::tumor_density::Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,lasso,12,point-pattern::Fibroblasts_L_r10,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,lasso,13,density::tissue_density::HRlow CKlow,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,lasso,14,point-pattern::Fibroblasts CD68+_L_r10,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,lasso,15,point-pattern::HR+ CK7-_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,lasso,16,point-pattern::Myofibroblasts_K_r100,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,lasso,17,point-pattern::Fibroblasts CD68+_K_r100,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,lasso,18,point-pattern::HR+ CK7- Ki67+_L_r20,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,lasso,19,density::tumor_density::Myoepithelial,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,lasso,20,point-pattern::Fibroblasts CD68+_L_r100,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,shap,1,composition::Fibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,shap,2,density::tissue_density::HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,shap,3,point-pattern::HR+ CK7- Ki67+_K_r10,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,shap,4,point-pattern::HR- CK7-_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,shap,5,point-pattern::HR+ CK7-_L_r100,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,shap,6,density::tumor_area_ratio,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,shap,7,point-pattern::HR+ CK7- Ki67+_L_r20,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,shap,8,density::tumor_density::Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,shap,9,composition::HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,shap,10,density::tumor_density::HRlow CKlow,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,shap,11,composition::HR- CK7+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,shap,12,point-pattern::Myofibroblasts_L_r20,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,shap,13,point-pattern::HR+ CK7-_L_r10,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,shap,14,point-pattern::HR- CKlow CK5+_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,shap,15,point-pattern::HR- CK7-_K_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,shap,16,point-pattern::Fibroblasts_L_r10,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,shap,17,density::tissue_density::HRlow CKlow,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,shap,18,point-pattern::Fibroblasts CD68+_L_r10,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,shap,19,point-pattern::Myofibroblasts_K_r100,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,3,shap,20,point-pattern::HR+ CK7-_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,4,lasso,1,density::tissue_density::HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,4,lasso,2,point-pattern::Myofibroblasts_K_r100,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,4,lasso,3,point-pattern::HR+ CK7-_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,4,lasso,4,composition::Fibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,4,lasso,5,density::tumor_density::Vascular SMA+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,4,lasso,6,point-pattern::HR+ CK7-_L_r100,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,4,lasso,7,point-pattern::Fibroblasts_L_r10,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,0,4,lasso,8,point-pattern::HR+ CK7-_L_r200,bc_metabric_ali2020,True
