region_id,patient_id,n_cells,frac__tumor,frac__t_cell,frac__cd8,frac__cd4,frac__b_cell,frac__macrophage,frac__apc,frac__granulocyte,frac__vessel,frac__stroma,frac__immune,tumor_high_score,cd8_high_score,immune_exclusion_score,t_tumor_mixing_score,cd8_tumor_contact_score,macrophage_tumor_niche_score,granulocyte_tumor_niche_score,apc_t_contact_score,tls_like_score,interface_immune_score,vessel_immune_score,tumor_stroma_mixing_score,cd8_clustering_score,tumor_high_score_used,tumor_high_label,cd8_high_score_used,cd8_high_label,immune_exclusion_score_used,immune_exclusion_label,t_tumor_mixing_score_used,t_tumor_mixing_label,cd8_tumor_contact_score_used,cd8_tumor_contact_label,macrophage_tumor_niche_score_used,macrophage_tumor_niche_label,granulocyte_tumor_niche_score_used,granulocyte_tumor_niche_label,apc_t_contact_score_used,apc_t_contact_label,tls_like_score_used,tls_like_label,interface_immune_score_used,interface_immune_label,vessel_immune_score_used,vessel_immune_label,tumor_stroma_mixing_score_used,tumor_stroma_mixing_label,cd8_clustering_score_used,cd8_clustering_label,tumor_high_p_low,tumor_high_p_high,tumor_high_label_v2,cd8_high_p_low,cd8_high_p_high,cd8_high_label_v2,immune_exclusion_p_low,immune_exclusion_p_high,immune_exclusion_label_v2,t_tumor_mixing_p_low,t_tumor_mixing_p_high,t_tumor_mixing_label_v2,cd8_tumor_contact_p_low,cd8_tumor_contact_p_high,cd8_tumor_contact_label_v2,macrophage_tumor_niche_p_low,macrophage_tumor_niche_p_high,macrophage_tumor_niche_label_v2,granulocyte_tumor_niche_p_low,granulocyte_tumor_niche_p_high,granulocyte_tumor_niche_label_v2,apc_t_contact_p_low,apc_t_contact_p_high,apc_t_contact_label_v2,tls_like_p_low,tls_like_p_high,tls_like_label_v2,interface_immune_p_low,interface_immune_p_high,interface_immune_label_v2,vessel_immune_p_low,vessel_immune_p_high,vessel_immune_label_v2,tumor_stroma_mixing_p_low,tumor_stroma_mixing_p_high,tumor_stroma_mixing_label_v2,cd8_clustering_p_low,cd8_clustering_p_high,cd8_clustering_label_v2
Charville_c004_v001_r001_reg012,68136.0,1779.0,0.6739741427768409,0.0809443507588532,0.0449690837549184,0.0359752670039347,0.0342889263631253,0.0730747611017425,0.0815064643057897,0.0578976953344575,0.0241708825182686,0.0354131534569983,0.2462057335581787,0.6739741427768409,0.0449690837549184,0.0124999999999999,0.6474269022108861,0.6604427897668419,0.6344043986584493,0.6167827925056641,0.0820212156287779,0.0089938167509836,0.2762557077625571,0.0250492855657152,0.0319294127578546,0.0563155424460798,0.6739741427768409,1.0,0.0449690837549184,1.0,-0.0490227655267103,,0.1442489855863036,1.0,0.0927838090824291,1.0,0.1507533517688554,1.0,-0.0048739154469978,,-0.0255963655542321,0.0,-0.020039638846942,0.0,-0.075978267365836,0.0,-0.007479061889741,0.0,0.0108293075862058,1.0,-0.0151989159466374,0.0,,,1.0,,,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.001,0.0,,1.0,0.0,0.0,0.585,0.0,,0.825,0.0,,1.0,0.0,0.0,0.0,0.824,,1.0,0.0,0.0
Charville_c004_v001_r001_reg033,68098.0,1615.0,0.3442724458204334,0.2260061919504644,0.1498452012383901,0.0761609907120743,0.0470588235294117,0.1300309597523219,0.1356037151702786,0.113312693498452,0.0291021671826625,0.0854489164086687,0.5164086687306502,0.3442724458204334,0.1498452012383901,0.1446280991735536,0.2817080261094304,0.3075931152587258,0.2203705836272435,0.3579509858475775,0.2795350205745145,0.1424148606811145,0.5311750599520384,0.0313680825379645,0.0649878259847124,0.1803159486372426,0.3442724458204334,0.0,0.1498452012383901,1.0,0.0968795004896173,1.0,0.0309790910036997,,-0.0344828303001606,0.0,-0.0304203727946774,,0.050522701734565,1.0,0.0202214476004277,1.0,0.0093229984689475,,0.110771301327126,1.0,0.0072969068382374,1.0,0.005360647337786,,-0.0096164362641341,,,,0.0,,,1.0,0.0,1.0,1.0,0.0,0.07,,0.832,0.0,,0.287,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.026,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.303,0.0,
Charville_c004_v001_r001_reg034,68092.0,1546.0,0.4566623544631306,0.1423027166882277,0.07503234152652,0.0672703751617076,0.0174644243208279,0.1099611901681759,0.1157826649417852,0.0498059508408796,0.0420439844760672,0.1403622250970246,0.3195342820181112,0.4566623544631306,0.07503234152652,0.0344827586206896,0.3366104823642863,0.3869115388002195,0.3055805183487422,0.4309024863530816,0.1856193027949559,0.0,0.4392712550607287,0.0509781072763728,0.0789126033757259,0.0999480454746562,0.4566623544631306,0.0,0.07503234152652,1.0,-0.0619049719195775,,0.0073464087523446,,0.0046603112382319,,-0.0245659429781025,,-0.0113014974898248,,0.0158866109312464,1.0,-0.0454403638987724,0.0,0.014173026333049,,0.0020313901595462,,-0.0172239375990706,0.0,-0.005511497221639,,,,0.0,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.095,0.0,,0.044,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.021,,0.0,0.04,,1.0,0.0,0.0,0.0,0.0,
Charville_c004_v001_r001_reg035,68273.0,1179.0,0.3536895674300254,0.1017811704834605,0.0508905852417302,0.0508905852417302,0.0076335877862595,0.1306191687871077,0.2061068702290076,0.0720949957591179,0.0627650551314673,0.1569126378286683,0.3121289228159457,0.3536895674300254,0.0508905852417302,0.1666666666666666,0.2209921089979861,0.2352187115681958,0.2240970949140618,0.4089418492144807,0.1014902153728135,0.0279898218829516,0.5407608695652174,0.0779693957779317,0.1062315779746739,0.116213357766472,0.3536895674300254,0.0,0.0508905852417302,1.0,0.0105739954203545,1.0,-0.0105832693279277,,-0.0230898065688899,,-0.0334217359392601,0.0,0.0679665034172143,1.0,-0.0069038063697154,,0.0193975245645775,1.0,0.0698976749126661,1.0,0.005186608211772,1.0,-0.0025745694571228,,0.0380128020552045,1.0,,,0.0,,,1.0,0.0,0.746,,0.008,0.0,,0.305,0.0,,0.535,0.0,,0.0,1.0,1.0,0.146,0.0,,0.0,0.979,1.0,0.0,0.994,1.0,0.0,0.998,1.0,0.06,0.0,,0.0,1.0,1.0
Charville_c004_v001_r001_reg106,68118.0,2537.0,0.739850216791486,0.0358691367757193,0.0110366574694521,0.0248324793062672,0.0492707922743397,0.0472999605833661,0.0622782814347654,0.043358297201419,0.0043358297201418,0.0528182893180922,0.1757981868348443,0.739850216791486,0.0110366574694521,0.0,0.679870499957295,0.7291231185004953,0.6553392306583554,0.609661195443019,0.0455760378454171,0.0,0.2802690582959641,0.0044216556776705,0.0457226038813471,0.0323519546811692,0.739850216791486,1.0,0.0110366574694521,0.0,-0.0788743152131622,,0.129784828084709,1.0,0.1285917203541206,1.0,0.125660626162649,1.0,-0.0769294593493074,0.0,-0.0153398886378959,0.0,-0.0202377449629209,0.0,-0.062721978902603,,-0.0093161010939761,0.0,0.0134189248427619,1.0,-0.0008486563023307,,,,1.0,,,0.0,0.011,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.641,0.0,,0.305,0.0,,1.0,0.0,0.0,0.0,0.999,1.0,0.0,0.018,
Charville_c004_v001_r001_reg113,68271.0,1863.0,0.404723564143854,0.072463768115942,0.015029522275899,0.0574342458400429,0.013419216317767,0.1304347826086956,0.1352657004830917,0.0155662909286097,0.0440150295222759,0.3064949006977992,0.2318840579710145,0.404723564143854,0.015029522275899,0.0357142857142857,0.3550357153691667,0.3820005308622469,0.3934658291551887,0.4117675043720622,0.0760074460400346,0.0037573805689747,0.3958333333333333,0.0453932392557346,0.2496299209290338,0.014749918613495,0.404723564143854,0.0,0.015029522275899,0.0,-0.1445906757238832,0.0,0.0858910604140004,1.0,0.107226050202387,1.0,0.0996036898417281,1.0,-0.0075743306037565,,-0.0125035945614095,0.0,0.0058032295625629,,-0.0747215028084717,0.0,-0.0103380420186354,0.0,0.0382675384585269,1.0,-0.0229591236750004,0.0,,,0.0,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.005,0.0,,1.0,0.0,0.0,0.0,0.001,,0.793,0.0,,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
Charville_c004_v001_r001_reg118,68116.0,1510.0,0.6483443708609271,0.0132450331125827,0.0086092715231788,0.0046357615894039,0.043046357615894,0.090728476821192,0.1092715231788079,0.0589403973509933,0.009933774834437,0.1112582781456953,0.2059602649006622,0.6483443708609271,0.0086092715231788,0.0,0.4914687387811027,0.4966720249318271,0.3915461779517685,0.5759700289911838,0.0258981033277413,0.0,0.5337620578778135,0.0108778202587137,0.0722031665453262,0.0140084560829241,0.6483443708609271,1.0,0.0086092715231788,0.0,-0.1105270198754382,0.0,0.025254550570217,,-0.0116050118301029,,-0.0744617584696815,0.0,-0.0232839296619111,0.0,-0.0013892001223156,,0.0012491597858118,,0.1598985977130407,1.0,-0.0076284298520627,0.0,-0.001524740148406,,-0.0164513401422564,0.0,,,1.0,,,0.0,0.999,0.0,0.0,0.0,0.013,,0.003,0.0,,1.0,0.0,0.0,0.52,0.0,,0.0,0.001,,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.005,0.0,,1.0,0.0,0.0
Charville_c004_v001_r001_reg119,68118.0,1696.0,0.5577830188679245,0.0719339622641509,0.0147405660377358,0.057193396226415,0.066627358490566,0.088443396226415,0.0931603773584905,0.0854952830188679,0.0294811320754717,0.0849056603773584,0.3125,0.5577830188679245,0.0147405660377358,0.16,0.4974291459343667,0.4863732944477403,0.425682234877507,0.3420990935528614,0.0865173754727477,0.0878537735849056,0.630188679245283,0.0325467228592631,0.0630534959040911,0.0248001822467773,0.5577830188679245,1.0,0.0147405660377358,0.0,0.0277470177900445,1.0,0.0964195979319568,1.0,0.0613759805536494,1.0,0.0242571544740435,,-0.1638172764957397,0.0,-0.00897726500915,0.0,0.0241295708534722,1.0,0.2462179404550931,1.0,-0.0025472909761651,,0.0064003551612711,,-0.0125825932099923,0.0,,,1.0,,,0.0,0.0,0.971,1.0,0.0,1.0,1.0,0.0,0.999,1.0,0.0,0.008,,1.0,0.0,0.0,0.737,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.01,0.0,,0.0,0.001,,0.947,0.0,0.0
Charville_c004_v001_r001_reg121,68129.0,2238.0,0.6371760500446828,0.019213583556747,0.0058087578194816,0.0134048257372654,0.0567470956210902,0.0522788203753351,0.0576407506702412,0.050491510277033,0.0169794459338695,0.1483467381590706,0.1787310098302055,0.6371760500446828,0.0058087578194816,0.0,0.4831121737641124,0.5793059127560416,0.5320599740268155,0.5835904652104791,0.0294140139213037,0.0075960679177837,0.4525,0.0239023408894489,0.1216642335077202,0.0167743248153947,0.6371760500446828,1.0,0.0058087578194816,0.0,-0.1172074385741455,0.0,0.0252178802689691,,0.0846427865789094,1.0,0.0753399076996214,1.0,-0.0114209898149035,,-0.0138015881108384,0.0,-0.0118018879531345,,0.0666273113019028,1.0,-0.0039926132038412,0.0,0.0222178113666957,1.0,-0.0105233499095962,0.0,,,1.0,,,0.0,1.0,0.0,0.0,0.0,0.012,,0.0,1.0,1.0,0.0,1.0,1.0,0.054,0.0,,1.0,0.0,0.0,0.02,0.0,,0.0,0.978,1.0,0.646,0.0,,0.0,1.0,1.0,0.65,0.0,
Charville_c004_v001_r001_reg135,68130.0,2109.0,0.2930298719772404,0.2114746325272641,0.1043148411569464,0.1071597913703176,0.018018018018018,0.1906116642958748,0.2332859174964438,0.0957799905168326,0.0545282124229492,0.081081081081081,0.5158843053579896,0.2930298719772404,0.1043148411569464,0.0545454545454545,0.2613245391118395,0.281511961219768,0.2692618955519726,0.28057301529366,0.2021311604768036,0.0052157420578473,0.4319852941176471,0.0549451004626752,0.0602802147594023,0.139941853938418,0.2930298719772404,0.0,0.1043148411569464,1.0,-0.0606193088986131,,0.0579718501877619,1.0,0.0326227272577091,,0.052868833646693,1.0,0.0057734614892829,,-0.023442194598006,0.0,-0.0829681971400853,0.0,-0.010349870703694,,0.0020704382827476,,0.0030420068059386,,0.0014187980950788,,,,0.0,,,1.0,0.0,0.0,,0.0,0.945,1.0,0.0,0.011,,0.0,0.948,1.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.048,,0.0,0.0,,0.0,0.249,
Charville_c004_v001_r001_reg148,68108.0,1623.0,0.4867529266789895,0.07332101047443,0.0375847196549599,0.0357362908194701,0.0585335797905114,0.0807147258163894,0.2125693160813308,0.0499075785582255,0.022181146025878,0.0948860135551448,0.2624768946395563,0.4867529266789895,0.0375847196549599,0.1475409836065574,0.3459377533444259,0.400929513557109,0.2747181071829864,0.3468709838213257,0.0751698635466011,0.0985828712261244,0.6197183098591549,0.0244549717085735,0.0477331677229182,0.0650789165628585,0.4867529266789895,0.0,0.0375847196549599,1.0,0.0185366134154885,1.0,0.0058720177429111,,0.0242962934445705,,-0.0758468066129203,0.0,-0.120812950523799,0.0,-0.0003910953559469,,0.0440689928921937,1.0,0.1922041094618252,1.0,-0.0049761092755577,0.0,-0.0166688658055368,0.0,0.0019023057782003,,,,0.0,,,1.0,0.0,0.844,,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004,,0.0,1.0,1.0,0.0,1.0,1.0,0.968,0.0,0.0,1.0,0.0,0.0,0.0,0.413,
Charville_c004_v001_r001_reg152,68130.0,2727.0,0.3157315731573157,0.1815181518151815,0.1026769343601026,0.0788412174550788,0.0594059405940594,0.1375137513751375,0.2379904657132379,0.1078107810781078,0.0414374770810414,0.0473047304730473,0.4862486248624862,0.3157315731573157,0.1026769343601026,0.0642857142857142,0.2847950812146537,0.2933632367527587,0.2915697774537369,0.3087703692612749,0.1743809942682463,0.2035203520352035,0.3733031674208145,0.0447957383261031,0.0422703759631773,0.1109351971939935,0.3157315731573157,0.0,0.1026769343601026,1.0,-0.0455463786199603,,0.0684440029910422,1.0,0.0236925253757619,,0.0608480369953138,1.0,0.0221586048162131,,-0.0170103594490882,0.0,0.0821399409921352,1.0,-0.0672791285176999,,0.0051969768284861,1.0,0.0086064953052839,,-0.0257384621294254,0.0,,,0.0,,,1.0,0.0,0.0,,0.0,0.998,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.117,,1.0,0.0,0.0,0.0,1.0,1.0,0.408,0.0,,0.0,1.0,1.0,0.0,0.165,,1.0,0.0,0.0
Charville_c004_v001_r001_reg178,68109.0,1734.0,0.458477508650519,0.0674740484429065,0.0317185697808535,0.035755478662053,0.0040369088811995,0.1107266435986159,0.1113033448673587,0.0703575547866205,0.0178777393310265,0.1303344867358708,0.2525951557093425,0.458477508650519,0.0317185697808535,0.1636363636363637,0.345635423369924,0.3102031538300551,0.387413950263632,0.3888620458061876,0.0763627651252699,0.0,0.4155251141552511,0.0242072168944623,0.1010334027279448,0.0573618864697137,0.458477508650519,0.0,0.0317185697808535,1.0,0.0190958511310271,1.0,0.0312349303125507,,-0.033113750622624,0.0,0.0559480804283831,1.0,-0.0421416762248371,0.0,-0.010905603844471,0.0,0.0167337317452484,1.0,-0.0266482201115249,,-0.0008668291434874,,0.0118358045495153,1.0,0.0008088742826122,,,,0.0,,,1.0,0.0,0.887,,0.0,0.1,,0.692,0.0,,0.0,0.992,1.0,0.994,0.0,0.0,0.997,0.0,0.0,0.0,0.827,,0.0,0.0,,0.0,0.0,,0.0,0.989,1.0,0.0,0.109,
Charville_c002_v001_r001_reg120,68220.0,1201.0,0.3330557868442964,0.1107410491257285,0.0691090757701915,0.041631973355537,0.0333055786844296,0.1956702747710241,0.2106577851790174,0.0216486261448792,0.0616153205661948,0.0957535387177352,0.3613655287260616,0.3330557868442964,0.0691090757701915,0.0,0.3220702206374859,0.3217877465530332,0.2819678456245553,0.3252070131461244,0.1085467641869096,0.0591174021648626,0.4170506912442396,0.0604240510142996,0.0727225285677809,0.0972556583222231,0.3330557868442964,0.0,0.0691090757701915,1.0,-0.142119158137437,0.0,0.1063199307571535,1.0,0.0666401161741816,1.0,0.0368903627535128,,-0.0295274841988666,0.0,-0.0089993481566704,0.0,0.0131892685336271,,-0.0494600456821457,,-0.008499454865699,0.0,0.0058509649751616,,-0.001515794980081,,,,0.0,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.147,,0.893,0.0,,0.78,0.0,,0.0,0.239,,0.015,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,0.003,
Charville_c002_v001_r001_reg159,68199.0,1642.0,0.587088915956151,0.0121802679658952,0.0054811205846528,0.0066991473812423,0.0054811205846528,0.0438489646772229,0.0584652862362971,0.1065773447015834,0.0146163215590742,0.1656516443361754,0.1680876979293544,0.587088915956151,0.0054811205846528,0.5555555555555556,0.4058756345387122,0.2928383261927246,0.488771549359542,0.3854623850278447,0.0133342759527209,0.0,0.7137681159420289,0.0054929405204288,0.1265913105750773,0.0260802469135802,0.587088915956151,1.0,0.0054811205846528,0.0,0.4221486454803705,1.0,-0.0072849862488444,,-0.1522690175574516,0.0,0.0680190357639848,1.0,-0.1322609033505521,0.0,-0.021906288954786,0.0,0.0485579578433585,1.0,0.3037575166116921,1.0,-0.0202804843393047,0.0,0.0145986934650845,1.0,-0.0008474854172181,,,,1.0,,,0.0,0.0,1.0,1.0,0.002,0.0,,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.019,
Charville_c002_v001_r001_reg182,68210.0,1815.0,0.5509641873278237,0.0611570247933884,0.0137741046831955,0.0473829201101928,0.0848484848484848,0.0710743801652892,0.1107438016528925,0.0942148760330578,0.034159779614325,0.0269972451790633,0.3112947658402203,0.5509641873278237,0.0137741046831955,0.04,0.5344297700358761,0.5433650256170821,0.5092240367095743,0.3801993711563924,0.0722234293652012,0.1002754820936639,0.4230088495575221,0.033237647952932,0.0270151699058258,0.031811959202035,0.5509641873278237,1.0,0.0137741046831955,0.0,-0.095495425475741,0.0,0.1416661088237381,1.0,0.1259808385250979,1.0,0.1132579615958687,1.0,-0.1145229399585673,0.0,-0.0081159422984449,0.0,0.0204703040961884,1.0,0.0358169753579813,1.0,-0.0072141006769583,0.0,0.0102225706057253,1.0,-0.0044795635234019,,,,1.0,,,0.0,0.604,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.561,0.0,,0.0,0.991,1.0,0.0,0.504,,1.0,0.0,0.0,0.0,0.668,,0.0,0.0,
Charville_c002_v001_r001_reg185,68244.0,1324.0,0.3995468277945619,0.0445619335347432,0.0234138972809667,0.0211480362537764,0.0015105740181268,0.1231117824773413,0.1321752265861027,0.0075528700906344,0.0430513595166163,0.2288519637462235,0.1767371601208459,0.3995468277945619,0.0234138972809667,0.1612903225806451,0.2803486759324043,0.2898558206698637,0.3027923174326049,0.5875850068426482,0.0558181289547926,0.0,0.5299145299145299,0.0616700052961353,0.1854098764906546,0.0582840645840945,0.3995468277945619,0.0,0.0234138972809667,1.0,-0.0112187031129111,,0.0217937511331073,,0.0122892156914045,,0.0128712760890901,,0.1676695748293855,1.0,-0.0021993710090508,,0.0338021727672582,1.0,0.0424551852212636,1.0,0.0041642489882399,1.0,0.0275403307125134,1.0,0.0111080404221748,1.0,,,0.0,,,1.0,0.0,0.11,,0.0,0.006,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.649,,0.0,0.834,,0.0,1.0,1.0,0.0,1.0,1.0
Charville_c002_v001_r001_reg213,68201.0,2847.0,0.3895328415876361,0.0727081138040042,0.0168598524762908,0.0558482613277133,0.0105374077976817,0.0727081138040042,0.2321742184755883,0.008078679311556,0.0351246926589392,0.1812434141201264,0.1640323147172462,0.3895328415876361,0.0168598524762908,0.7708333333333334,0.1154998143581304,0.0796419344998543,0.169894497009698,0.4904585047288606,0.0592600830798192,0.0,0.6659528907922913,0.0654268651380629,0.0416618627502061,0.0822706912549397,0.3895328415876361,0.0,0.0168598524762908,0.0,0.5877861436119455,1.0,-0.1405997210838699,0.0,-0.18191707442504,0.0,-0.1111464130752733,0.0,0.0793696141722221,1.0,-0.012092650659879,0.0,0.0054769097779797,,0.1708476502931408,1.0,0.0162321409862438,1.0,-0.0834905902558237,0.0,0.0424949829574673,1.0,,,0.0,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.001,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Charville_c002_v001_r001_reg214,68211.0,1983.0,0.4815935451336359,0.0781643973777105,0.0509329299041855,0.0272314674735249,0.0368129097327281,0.0579929399899142,0.1785173978819969,0.1174987392839132,0.0206757438224911,0.0620272314674735,0.2904689863842662,0.4815935451336359,0.0509329299041855,0.0396039603960396,0.3942232508721947,0.406937809326613,0.4127524562057326,0.3929122781705607,0.0869144627869667,0.0292486132123045,0.3541666666666667,0.0246069064208049,0.0617025048041879,0.1475073793729904,0.4815935451336359,0.0,0.0509329299041855,1.0,-0.0760148461235094,,0.0575430100235411,1.0,0.0228289243863317,,0.0666501641616684,1.0,-0.0284884718161405,0.0,-0.0001609248116106,,-0.0012298050866493,,-0.0680784988161979,,-0.0016661062654092,,0.0199027005035575,1.0,0.0692590113737876,1.0,,,0.0,,,1.0,0.003,0.0,,0.0,0.939,1.0,0.0,0.0,,0.0,1.0,1.0,0.867,0.0,,0.0,0.006,,0.0,0.0,,0.457,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,1.0
Charville_c003_v001_r001_reg008,68181.0,2798.0,0.5929235167977126,0.086132952108649,0.0146533238027162,0.0714796283059328,0.0050035739814152,0.0864903502501787,0.0993566833452466,0.0307362401715511,0.0528949249463902,0.1258041458184417,0.2083631165117941,0.5929235167977126,0.0146533238027162,0.4634146341463414,0.2880975119617412,0.2990294040855122,0.3630280967510945,0.6969738534404799,0.1457297635324835,0.0,0.5265866209262435,0.0816735705476405,0.0671447947709169,0.0384848962981819,0.5929235167977126,1.0,0.0146533238027162,0.0,0.3421702597339179,1.0,-0.1463306515949782,0.0,-0.1604375061762244,0.0,-0.0633585975760995,0.0,0.1272796058525236,1.0,0.0355488487762966,1.0,0.004188541002745,,0.1297953255598322,1.0,0.0146703420342489,1.0,-0.0172911353362679,0.0,0.001200627964129,,,,1.0,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.186,
Charville_c003_v001_r001_reg010,68170.0,1881.0,0.723551302498671,0.0132908027644869,0.0069112174375332,0.0063795853269537,0.0191387559808612,0.0334928229665071,0.0707070707070707,0.0733652312599681,0.0372142477405635,0.036682615629984,0.1392876129718235,0.723551302498671,0.0069112174375332,0.2307692307692307,0.632513953905129,0.5065890319459609,0.5361021550384688,0.6462922189723546,0.0155177570789013,0.0,0.3625954198473282,0.046809853575533,0.0259042298883832,0.0342437767348128,0.723551302498671,1.0,0.0069112174375332,0.0,0.1421023892829708,1.0,0.101439740321042,1.0,-0.0740382842120179,0.0,0.0185113892642968,,-0.0078598134895686,,-0.0187567814584914,0.0,0.0309180137255001,1.0,0.0029387536759867,,-0.0060353451754954,0.0,0.0045320474419555,,0.0057012906537019,1.0,,,1.0,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.013,0.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.999,0.0,0.0,0.0,0.0,,0.0,0.924,1.0
Charville_c003_v001_r001_reg025,68181.0,2726.0,0.661041819515774,0.0539251650770359,0.0077035950110051,0.0462215700660308,0.0095377842993396,0.0836390315480557,0.1217901687454145,0.0311812179016874,0.0429200293470286,0.0671313279530447,0.1782831988261188,0.661041819515774,0.0077035950110051,0.0,0.5347218644323528,0.5651374883293505,0.5230585564523759,0.6528051873174984,0.0744072074673529,0.0,0.419753086419753,0.0674490544833255,0.0572564927766801,0.0133214891146792,0.661041819515774,1.0,0.0077035950110051,0.0,-0.107532629873287,0.0,0.0486274343912669,1.0,0.0452272090910031,,0.0482524740919642,1.0,0.0255632879586341,,0.0041023396094039,1.0,0.0181384579282043,1.0,0.0439102478810268,1.0,0.0101722561487862,1.0,0.0141206649855169,1.0,-0.0161156878790437,0.0,,,1.0,,,0.0,0.999,0.0,0.0,0.0,0.673,,0.0,0.257,,0.0,0.819,,0.0,0.229,,0.0,0.539,,0.0,0.913,1.0,0.0,0.744,,0.0,1.0,1.0,0.0,0.999,1.0,1.0,0.0,0.0
Charville_c003_v001_r001_reg051,68149.0,1234.0,0.4829821717990275,0.0421393841166936,0.0097244732576985,0.0324149108589951,0.0072933549432739,0.1604538087520259,0.1839546191247974,0.0388978930307941,0.0502431118314424,0.1815235008103727,0.2487844408427876,0.4829821717990275,0.0097244732576985,0.1666666666666666,0.3389699556566975,0.3276281461191587,0.3931344545240524,0.5406762571534822,0.0509363194639375,0.0,0.4755700325732899,0.0561445161366834,0.119245924859335,0.0265038048355754,0.4829821717990275,0.0,0.0097244732576985,0.0,0.0051286734357819,1.0,0.0090016743618074,,-0.0191062320833961,,0.0424907142678204,1.0,0.0693676793803718,1.0,0.004927828854255,1.0,0.0280920160186965,1.0,0.0428016436102591,1.0,-0.0057574266936404,0.0,-0.0049620551613692,,-0.0052151901491463,,,,0.0,,,0.0,0.0,0.67,,0.0,0.0,,0.105,0.0,,0.0,0.58,,0.0,1.0,1.0,0.0,0.884,,0.0,1.0,1.0,0.0,0.695,,0.994,0.0,0.0,0.329,0.0,,0.0,0.0,
Charville_c003_v001_r001_reg054,68168.0,1884.0,0.3529723991507431,0.131104033970276,0.0631634819532908,0.0679405520169851,0.0047770700636942,0.1151804670912951,0.1995753715498938,0.0514861995753715,0.0408704883227176,0.2085987261146497,0.3025477707006369,0.3529723991507431,0.0631634819532908,0.134453781512605,0.2037278819928271,0.3258887494160399,0.1356338284336942,0.3593437829140112,0.1545152480735256,0.0,0.4035087719298245,0.0494535867794617,0.0737735924386104,0.0762573653348608,0.3529723991507431,0.0,0.0631634819532908,1.0,-0.0080589794436122,,-0.0336669771865106,,0.0567476927819124,1.0,-0.1208389200517603,0.0,0.0062006723881196,,0.0123157196279519,1.0,-0.0228721410631051,0.0,-0.0702138942501397,0.0,0.0009524656064263,,-0.0706928593401631,0.0,-0.0158007874701109,0.0,,,0.0,,,1.0,0.0,0.154,,0.489,0.0,,0.0,0.99,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.937,0.0,0.0,0.543,0.0,,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0
